"setting","date","source","indicator_abbr","indicator_name","dimension","subgroup","estimate","se","ci_lb","ci_ub","population","flag","setting_average","iso3","favourable_indicator","indicator_scale","ordered_dimension","subgroup_order","reference_subgroup","whoreg6","wbincome2024","dataset_id","update"
"North Macedonia","2011","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Skopje",0.0063506562658673,0.0026466117137477,0.0027980580286251,0.0143489623360534,NA,"Survey used to calculate MPI: MICS",0.0095581316915746,"MKD",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2011","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Southeast",0.0036816253826392,0.0015856728122845,0.0015792949333552,0.0085585524938751,NA,"Survey used to calculate MPI: MICS",0.0095581316915746,"MKD",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2011","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Southwest",0.0175008266907998,0.0046481244693521,0.0103697753913096,0.0293900996604041,NA,"Survey used to calculate MPI: MICS",0.0095581316915746,"MKD",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2011","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Vardar",0.0134121990286198,0.0061385412473974,0.0054394467224832,0.0326867787251819,NA,"Survey used to calculate MPI: MICS",0.0095581316915746,"MKD",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (2 groups) (0-18+)","0-17 years",2.90406413406992,0.59420773344907,1.93940258350145,4.32737524291049,NA,"Survey used to calculate MPI: MICS",1.3690002802476,"MKD",0,100,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (2 groups) (0-18+)","18+ years",0.98181472485355,0.20069288333426,0.65687400024046,1.4651256560548,NA,"Survey used to calculate MPI: MICS",1.3690002802476,"MKD",0,100,0,0,1,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (4 groups) (0-60+)","0-9 years",4.92399385903203,0.97416699598575,3.32790445453672,7.2283428466569,NA,"Survey used to calculate MPI: MICS",1.3690002802476,"MKD",0,100,1,1,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (4 groups) (0-60+)","10-17 years",0.41577274581411,0.16611215506866,0.18960789433671,0.90925014956462,NA,"Survey used to calculate MPI: MICS",1.3690002802476,"MKD",0,100,1,2,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (4 groups) (0-60+)","18-59 years",1.22212759501218,0.25810967310183,0.80664826176164,1.84762128899019,NA,"Survey used to calculate MPI: MICS",1.3690002802476,"MKD",0,100,1,3,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (4 groups) (0-60+)","60+ years",0.4134716212394,0.12835247391804,0.22467617659353,0.75970397768425,NA,"Survey used to calculate MPI: MICS",1.3690002802476,"MKD",0,100,1,4,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Ethnicity, race or caste","Albanian",0.0957298499997705,NA,NA,NA,427653,"Survey used to calculate MPI: MICS",1.3690002802476,"MKD",0,100,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Ethnicity, race or caste","Macedonian",0.114799628499895,NA,NA,NA,1384422,"Survey used to calculate MPI: MICS",1.3690002802476,"MKD",0,100,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Ethnicity, race or caste","Other",2.11833454668522,NA,NA,NA,271381,"Survey used to calculate MPI: MICS",1.3690002802476,"MKD",0,100,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Place of residence","Rural",1.68932496925346,0.45906149017064,0.98895808868018,2.87129868460314,NA,"Survey used to calculate MPI: MICS",1.3690002802476,"MKD",0,100,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Place of residence","Urban",1.18467502508355,0.35146340344732,0.66065341177385,2.11549224395721,NA,"Survey used to calculate MPI: MICS",1.3690002802476,"MKD",0,100,0,0,1,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","East",2.11251438172992,1.23242428025958,0.66549880360167,6.499945321208,NA,"Survey used to calculate MPI: MICS",1.3690002802476,"MKD",0,100,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Northeast",0.50760516073762,0.30533341899301,0.15548936848491,1.64398073756408,NA,"Survey used to calculate MPI: MICS",1.3690002802476,"MKD",0,100,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Pelagonia",1.16409671016366,0.41583780497649,0.57607509471152,2.33821853033817,NA,"Survey used to calculate MPI: MICS",1.3690002802476,"MKD",0,100,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Polog",0.23387353497167,0.17556978083408,0.05349988714097,1.01618979907289,NA,"Survey used to calculate MPI: MICS",1.3690002802476,"MKD",0,100,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Skopje",1.6995562554215,0.61644796799238,0.8310538511024,3.44417448441871,NA,"Survey used to calculate MPI: MICS",1.3690002802476,"MKD",0,100,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Southeast",2.4661267201123,0.93477002762207,1.16545576328834,5.14283898493331,NA,"Survey used to calculate MPI: MICS",1.3690002802476,"MKD",0,100,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Southwest",2.06289478416008,0.9639759903326,0.81891764664306,5.0993790679397,NA,"Survey used to calculate MPI: MICS",1.3690002802476,"MKD",0,100,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Vardar",0.45139407222678,0.22419499998412,0.17001608574897,1.19289033862531,NA,"Survey used to calculate MPI: MICS",1.3690002802476,"MKD",0,100,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (2 groups) (0-18+)","0-17 years",0.011075671600587,0.0023333514594153,0.0073185318266954,0.0167291218165479,NA,"Survey used to calculate MPI: MICS",0.0051743650824537,"MKD",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (2 groups) (0-18+)","18+ years",0.0036858923807582,0.0007743536157984,0.0024397332930733,0.0055650097378989,NA,"Survey used to calculate MPI: MICS",0.0051743650824537,"MKD",0,1,0,0,1,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (4 groups) (0-60+)","0-9 years",0.0186943615946887,0.0038095693080893,0.0125147107687347,0.0278394406010491,NA,"Survey used to calculate MPI: MICS",0.0051743650824537,"MKD",0,1,1,1,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (4 groups) (0-60+)","10-17 years",0.0016904338530364,0.0007000533614202,0.0007495510822011,0.0038078700626776,NA,"Survey used to calculate MPI: MICS",0.0051743650824537,"MKD",0,1,1,2,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (4 groups) (0-60+)","18-59 years",0.0046134460640679,0.0010046974404439,0.0030076636674413,0.007070470792803,NA,"Survey used to calculate MPI: MICS",0.0051743650824537,"MKD",0,1,1,3,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (4 groups) (0-60+)","60+ years",0.0014922157008826,0.0004632947768317,0.0008111079482658,0.0027436962582723,NA,"Survey used to calculate MPI: MICS",0.0051743650824537,"MKD",0,1,1,4,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mpi","Multidimensional Poverty Index","Ethnicity, race or caste","Albanian",0.000372282753232867,NA,NA,NA,427653,"Survey used to calculate MPI: MICS",0.0051743650824537,"MKD",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mpi","Multidimensional Poverty Index","Ethnicity, race or caste","Macedonian",0.000411326676839963,NA,NA,NA,1384422,"Survey used to calculate MPI: MICS",0.0051743650824537,"MKD",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mpi","Multidimensional Poverty Index","Ethnicity, race or caste","Other",0.00823250133544207,NA,NA,NA,271381,"Survey used to calculate MPI: MICS",0.0051743650824537,"MKD",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mpi","Multidimensional Poverty Index","Place of residence","Rural",0.0064844810448574,0.001786490987726,0.0037729681533588,0.0111229154241325,NA,"Survey used to calculate MPI: MICS",0.0051743650824537,"MKD",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mpi","Multidimensional Poverty Index","Place of residence","Urban",0.0044204817030176,0.0013648212689388,0.0024098722842973,0.0080949746673697,NA,"Survey used to calculate MPI: MICS",0.0051743650824537,"MKD",0,1,0,0,1,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","East",0.0086375936906047,0.0054287163559278,0.0025041524247155,0.029351675396919,NA,"Survey used to calculate MPI: MICS",0.0051743650824537,"MKD",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Northeast",0.0018427535889283,0.0011560417619541,0.0005373885959883,0.0062989831130461,NA,"Survey used to calculate MPI: MICS",0.0051743650824537,"MKD",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Pelagonia",0.0040470238124227,0.0014480790548395,0.0020034592176794,0.0081580218986742,NA,"Survey used to calculate MPI: MICS",0.0051743650824537,"MKD",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Polog",0.0008681669101221,0.0006672786413847,0.0001919352787651,0.0039175808494867,NA,"Survey used to calculate MPI: MICS",0.0051743650824537,"MKD",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Skopje",0.006177585661716,0.0022573246848785,0.0030115223618464,0.0126300172707694,NA,"Survey used to calculate MPI: MICS",0.0051743650824537,"MKD",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Southeast",0.0107885350454399,0.0046757657300719,0.0045941563985278,0.0251240944799506,NA,"Survey used to calculate MPI: MICS",0.0051743650824537,"MKD",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Southwest",0.007914995308825,0.00377271427367,0.0030974552118223,0.0200744793614205,NA,"Survey used to calculate MPI: MICS",0.0051743650824537,"MKD",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"North Macedonia","2019","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Vardar",0.0015446190543741,0.0007591295563314,0.0005883749566703,0.0040486830542176,NA,"Survey used to calculate MPI: MICS",0.0051743650824537,"MKD",0,1,0,0,0,"European","Upper middle income","rep_mpi","22 April 2024"
"Pakistan","2013","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (2 groups) (0-18+)","0-17 years",50.8692016171786,1.96346337601076,47.017994874829,54.7101193488799,NA,"Survey used to calculate MPI: DHS",44.4759058999587,"PAK",0,100,0,0,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2013","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (2 groups) (0-18+)","18+ years",39.0466811042737,1.73313327718093,35.7031081667791,42.4964215100584,NA,"Survey used to calculate MPI: DHS",44.4759058999587,"PAK",0,100,0,0,1,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2013","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (4 groups) (0-60+)","0-9 years",57.4763933464016,2.15235736972702,53.2074378763459,61.6366940251979,NA,"Survey used to calculate MPI: DHS",44.4759058999587,"PAK",0,100,1,1,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2013","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (4 groups) (0-60+)","10-17 years",41.5255437115072,1.90532368249915,37.8413436997221,45.3069873508125,NA,"Survey used to calculate MPI: DHS",44.4759058999587,"PAK",0,100,1,2,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2013","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (4 groups) (0-60+)","18-59 years",39.2223159932504,1.7025845256406,35.9357025877035,42.6095941787198,NA,"Survey used to calculate MPI: DHS",44.4759058999587,"PAK",0,100,1,3,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2013","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (4 groups) (0-60+)","60+ years",37.7684870773471,2.50893444322893,32.9843095811928,42.8033719151218,NA,"Survey used to calculate MPI: DHS",44.4759058999587,"PAK",0,100,1,4,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2013","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Place of residence","Rural",55.6284276763623,2.20893870931062,51.2610089455799,59.9105560375784,NA,"Survey used to calculate MPI: DHS",44.4759058999587,"PAK",0,100,0,0,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2013","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Place of residence","Urban",20.9443333264341,1.93762953567213,17.3938974671406,25.0001533640468,NA,"Survey used to calculate MPI: DHS",44.4759058999587,"PAK",0,100,0,0,1,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2013","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Balochistan",74.0978719691869,3.23361997117335,67.2683016107421,79.9276438882086,NA,"Survey used to calculate MPI: DHS",44.4759058999587,"PAK",0,100,0,0,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2013","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Islamabad (ICT)",8.21537876923367,2.1237355796867,4.89721464031196,13.4635212326293,NA,"Survey used to calculate MPI: DHS",44.4759058999587,"PAK",0,100,0,0,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2013","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Khyber Pakhtunkhwa",48.3599193478031,3.59236295041595,41.3868710492626,55.3974237537484,NA,"Survey used to calculate MPI: DHS",44.4759058999587,"PAK",0,100,0,0,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2013","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Punjab",37.1739106942294,3.04510708605538,31.4169074321426,43.3195179453838,NA,"Survey used to calculate MPI: DHS",44.4759058999587,"PAK",0,100,0,0,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2013","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Sindh",53.3843251383987,2.12303346820964,49.2029968475916,57.5186344094438,NA,"Survey used to calculate MPI: DHS",44.4759058999587,"PAK",0,100,0,0,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2013","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (2 groups) (0-18+)","0-17 years",0.273274972960115,0.0134113480488578,0.24775682012452,0.300371933721569,NA,"Survey used to calculate MPI: DHS",0.23257907996031,"PAK",0,1,0,0,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2013","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (2 groups) (0-18+)","18+ years",0.198019628564833,0.0105630682848696,0.178101113027901,0.219570677650626,NA,"Survey used to calculate MPI: DHS",0.23257907996031,"PAK",0,1,0,0,1,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2013","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (4 groups) (0-60+)","0-9 years",0.312564293637348,0.0153172885596765,0.283315919944361,0.343385422558326,NA,"Survey used to calculate MPI: DHS",0.23257907996031,"PAK",0,1,1,1,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2013","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (4 groups) (0-60+)","10-17 years",0.217713399026879,0.0116621526557927,0.195692738625674,0.241468056337451,NA,"Survey used to calculate MPI: DHS",0.23257907996031,"PAK",0,1,1,2,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2013","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (4 groups) (0-60+)","18-59 years",0.200158921135265,0.0103201296305984,0.180669048150088,0.221183704447895,NA,"Survey used to calculate MPI: DHS",0.23257907996031,"PAK",0,1,1,3,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2013","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (4 groups) (0-60+)","60+ years",0.182450791408919,0.0149935717114631,0.154842159415177,0.213737167680221,NA,"Survey used to calculate MPI: DHS",0.23257907996031,"PAK",0,1,1,4,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2013","UNDP and OPHI","mpi","Multidimensional Poverty Index","Place of residence","Rural",0.299647185280263,0.0148926195192845,0.271255734423492,0.329665979483866,NA,"Survey used to calculate MPI: DHS",0.23257907996031,"PAK",0,1,0,0,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2013","UNDP and OPHI","mpi","Multidimensional Poverty Index","Place of residence","Urban",0.0910668713901911,0.0096305478330076,0.0738477906495791,0.111816187785811,NA,"Survey used to calculate MPI: DHS",0.23257907996031,"PAK",0,1,0,0,1,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2013","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Balochistan",0.416237029940061,0.0258054187635495,0.366628216745332,0.467602700930343,NA,"Survey used to calculate MPI: DHS",0.23257907996031,"PAK",0,1,0,0,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2013","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Islamabad (ICT)",0.0383109604929975,0.0107745363813508,0.0219454809745135,0.0660564649517421,NA,"Survey used to calculate MPI: DHS",0.23257907996031,"PAK",0,1,0,0,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2013","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Khyber Pakhtunkhwa",0.241617327256011,0.021093755130911,0.202652130430178,0.285392982115157,NA,"Survey used to calculate MPI: DHS",0.23257907996031,"PAK",0,1,0,0,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2013","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Punjab",0.186497899858624,0.0198641921600314,0.150595716721736,0.228655132961077,NA,"Survey used to calculate MPI: DHS",0.23257907996031,"PAK",0,1,0,0,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2013","UNDP and OPHI","mpi","Multidimensional Poverty Index","Subnational region","Sindh",0.298746694088471,0.0152773413174413,0.269646132181139,0.329570650676981,NA,"Survey used to calculate MPI: DHS",0.23257907996031,"PAK",0,1,0,0,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (2 groups) (0-18+)","0-17 years",44.8161596820161,1.98807030342176,40.9537896247546,48.7420968210996,NA,"Survey used to calculate MPI: DHS",38.3321306050603,"PAK",0,100,0,0,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (2 groups) (0-18+)","18+ years",32.9385093929384,1.69293233424924,29.7048897404403,36.3421500019824,NA,"Survey used to calculate MPI: DHS",38.3321306050603,"PAK",0,100,0,0,1,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (4 groups) (0-60+)","0-9 years",48.5626575518662,2.20840628601209,44.2498102302949,52.8970177439303,NA,"Survey used to calculate MPI: DHS",38.3321306050603,"PAK",0,100,1,1,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (4 groups) (0-60+)","10-17 years",39.1547789385124,1.95787374988053,35.3861683491789,43.0572901447001,NA,"Survey used to calculate MPI: DHS",38.3321306050603,"PAK",0,100,1,2,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (4 groups) (0-60+)","18-59 years",32.9648532945438,1.68419664368837,29.7472833737925,36.350371392741,NA,"Survey used to calculate MPI: DHS",38.3321306050603,"PAK",0,100,1,3,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Age (4 groups) (0-60+)","60+ years",32.7526185739552,2.45061544511658,28.1350689568568,37.7301292574629,NA,"Survey used to calculate MPI: DHS",38.3321306050603,"PAK",0,100,1,4,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Place of residence","Rural",49.8211212006773,2.51407790898216,44.9044496701023,54.7412545353221,NA,"Survey used to calculate MPI: DHS",38.3321306050603,"PAK",0,100,0,0,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Place of residence","Urban",17.9686257443468,1.71690650076114,14.8414726700094,21.5876499650821,NA,"Survey used to calculate MPI: DHS",38.3321306050603,"PAK",0,100,0,0,1,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Balochistan",65.3191714891538,3.8978259853725,57.3304072210834,72.5289384190127,NA,"Survey used to calculate MPI: DHS",38.3321306050603,"PAK",0,100,0,0,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Islamabad (ICT)",10.6337920184867,2.34532009714015,6.82965367822526,16.1886779259812,NA,"Survey used to calculate MPI: DHS",38.3321306050603,"PAK",0,100,0,0,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Khyber Pakhtunkhwa",50.6981446145481,4.38251047451146,42.1591246482465,59.1966259188043,NA,"Survey used to calculate MPI: DHS",38.3321306050603,"PAK",0,100,0,0,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Punjab",25.1704811777521,2.60528504244114,20.4068292245939,30.6183621007596,NA,"Survey used to calculate MPI: DHS",38.3321306050603,"PAK",0,100,0,0,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2018","UNDP and OPHI","mp_headcount","Incidence of multidimensional poverty (%)","Subnational region","Sindh",50.5372953869604,3.06398821375377,44.5439926422294,56.5151964483263,NA,"Survey used to calculate MPI: DHS",38.3321306050603,"PAK",0,100,0,0,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2018","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (2 groups) (0-18+)","0-17 years",0.237549387402896,0.013225257211278,0.212574406295051,0.264473100316345,NA,"Survey used to calculate MPI: DHS",0.198237407955765,"PAK",0,1,0,0,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2018","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (2 groups) (0-18+)","18+ years",0.165529472598325,0.0101988178096339,0.146469522008575,0.186527651430018,NA,"Survey used to calculate MPI: DHS",0.198237407955765,"PAK",0,1,0,0,1,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2018","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (4 groups) (0-60+)","0-9 years",0.261797013110317,0.0151919522230689,0.233091773241444,0.292688161305895,NA,"Survey used to calculate MPI: DHS",0.198237407955765,"PAK",0,1,1,1,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
"Pakistan","2018","UNDP and OPHI","mpi","Multidimensional Poverty Index","Age (4 groups) (0-60+)","10-17 years",0.200908490751007,0.0115421592344024,0.179206683293812,0.224519489940198,NA,"Survey used to calculate MPI: DHS",0.198237407955765,"PAK",0,1,1,2,0,"Eastern Mediterranean","Lower middle income","rep_mpi","22 April 2024"
